date,original_gross,before_max_single_issuer_weight,before_max_single_exchange_traded_weight,before_max_total_exchange_traded_weight,before_max_look_through_sector_weight,before_invested_weight,after_max_single_issuer_weight,after_max_single_exchange_traded_weight,after_max_total_exchange_traded_weight,after_max_look_through_sector_weight,after_invested_weight,cash_released,names_capped
2023-01-06,0.98,0.019999999999999997,0.5399999999999999,0.8999999999999999,0.6,0.98,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.20000000000000018,6
2023-01-13,0.98,0.019999999999999997,0.5399999999999999,0.8999999999999999,0.6,0.98,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.20000000000000018,6
2023-01-20,0.98,0.019999999999999997,0.5399999999999999,0.8999999999999999,0.6,0.98,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.20000000000000018,6
2023-01-27,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-02-03,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-02-10,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-02-17,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-02-24,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-03-03,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-03-10,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-03-17,0.9800000000000002,0.02,0.54,0.9000000000000001,0.6432000000000001,0.9800000000000002,0.1,0.25,0.5,0.3699999999999998,0.6899999999999997,0.2900000000000005,6
2023-03-24,0.8650000000000004,0.025000000000000005,0.27,0.45000000000000007,0.5466000000000002,0.8650000000000004,0.053238708824604596,0.17236510947594022,0.33539292481599314,0.3500000001240196,0.8650000000000003,1.1102230246251565e-16,21
2023-03-31,0.9800000000000002,0.02,0.8100000000000002,0.9000000000000001,0.8700000000000002,0.9800000000000002,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.2000000000000004,6
2023-04-07,0.9800000000000002,0.02,0.8100000000000002,0.9000000000000001,0.8700000000000002,0.9800000000000002,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.2000000000000004,6
2023-04-14,0.9800000000000002,0.02,0.8100000000000002,0.9000000000000001,0.8700000000000002,0.9800000000000002,0.1,0.25,0.5,0.4299999999999998,0.7799999999999998,0.2000000000000004,6
