Date,cash_only_1.00x,fixed_1.50x,vol35_cap1.75x,fixed_2.00x
2023-01-06,-0.004397999999999902,-0.008005730158730011,-0.004397999999999902,-0.011613460317460121
2023-01-09,0.004844420276264971,0.007107900255667298,0.004844420276264971,0.009371380235069626
2023-01-10,0.005019466960619612,0.007370470282199259,0.005019466960619612,0.009721473603778907
2023-01-11,0.009159634935256511,0.013580722244154608,0.009159634935256511,0.018001809553052705
2023-01-12,0.010831700944719636,0.016088821258349293,0.010831700944719636,0.021345941571978954
2023-01-13,0.0019872851241291567,0.0028221975274635765,0.0019872851241291567,0.003657109930797996
2023-01-17,0.005073609878519347,0.0074516846590488624,0.005073609878519347,0.009829759439578378
2023-01-18,-0.01277983118712911,-0.019328476939423824,-0.01277983118712911,-0.025877122691718536
2023-01-19,-0.004247357862719792,-0.006529766952809846,-0.004247357862719792,-0.0088121760428999
2023-01-20,0.016410722405791667,0.02445735344995734,0.016410722405791667,0.03250398449412301
2023-01-23,0.013404896533374622,0.019948614641331772,0.013404896533374622,0.026492332749288926
2023-01-24,-0.004813677207800571,-0.007379245970431015,-0.004813677207800571,-0.009944814733061458
2023-01-25,-0.003008410125818317,-0.004671345347457634,-0.003008410125818317,-0.006334280569096951
2023-01-26,0.01844833465618767,0.027513771825551345,0.01844833465618767,0.03657920899491502
2023-01-27,-0.004829891601660363,-0.007403567561220703,-0.004829891601660363,-0.009977243520781044
2023-01-30,-0.01104326367615438,-0.01672362567296173,-0.01104326367615438,-0.022403987669769077
2023-01-31,0.008988008290945038,0.013323282277687398,0.008988008290945038,0.017658556264429758
2023-02-01,0.01635034962005477,0.024366794271351997,0.01635034962005477,0.03238323892264922
2023-02-02,0.014092006173175964,0.020979279101033785,0.014092006173175964,0.02786655202889161
2023-02-03,-0.010188544588966453,-0.015441547042179838,-0.010188544588966453,-0.020694549495393223
2023-02-06,-0.010156903059296507,-0.015394084747674919,-0.010156903059296507,-0.02063126643605333
2023-02-07,0.015701591048126406,0.02339365641345945,0.015701591048126406,0.031085721778792496
2023-02-08,-0.0071878720622203796,-0.010940538252060728,-0.0071878720622203796,-0.014693204441901076
2023-02-09,-0.003085778949432738,-0.004787398582879266,-0.003085778949432738,-0.006489018216325793
2023-02-10,-0.003135680370384586,-0.004862250714307037,-0.003135680370384586,-0.006588821058229489
2023-02-13,0.011142562853611038,0.016555114121686396,0.011142562853611038,0.02196766538976176
2023-02-14,0.00321278930125235,0.004660453793148367,0.00321278930125235,0.006108118285044383
2023-02-15,0.002269726055609489,0.003245858924684075,0.002269726055609489,0.004221991793758661
2023-02-16,-0.012815030346550293,-0.0193812756785556,-0.012815030346550293,-0.025947521010560904
2023-02-17,-0.006573713109684798,-0.010019299823257355,-0.006573713109684798,-0.013464886536829913
2023-02-21,-0.015292878878366722,-0.023098048476280244,-0.015292878878366722,-0.030903218074193762
2023-02-22,-0.0016222471703650765,-0.0025921009142777732,-0.0016222471703650765,-0.0035619546581904704
2023-02-23,0.009846223853194225,0.014610605621061179,0.009846223853194225,0.019374987388928133
2023-02-24,-0.012439681501059452,-0.018818252410319338,-0.012439681501059452,-0.02519682331957922
2023-02-27,0.006470043486014987,0.009546335070292322,0.006470043486014987,0.012622626654569657
2023-02-28,-0.004567118874918563,-0.007009408471108003,-0.004567118874918563,-0.009451698067297443
2023-03-01,-0.0012712842633968435,-0.002065656553825424,-0.0012712842633968435,-0.0028600288442540045
2023-03-02,0.005971365508695259,0.00879831810431273,0.005971365508695259,0.0116252706999302
2023-03-03,0.015393252845507854,0.02293114910953162,0.015393252845507854,0.03046904537355539
2023-03-06,0.0016592542849471759,0.0023301512686906053,0.0016592542849471759,0.0030010482524340343
2023-03-07,-0.011056108514292617,-0.016742892930169086,-0.011056108514292617,-0.022429677346045552
2023-03-08,0.0027849718997186024,0.004018727690847745,0.0027849718997186024,0.005252483481976888
2023-03-09,-0.010261522577858617,-0.015551014025518084,-0.010261522577858617,-0.02084050547317755
2023-03-10,-0.014323561671168772,-0.021644072665483318,-0.014323561671168772,-0.02896458365979786
2023-03-13,0.0002097364168540672,0.00015587446655094205,0.0002097364168540672,0.00010201251624781691
2023-03-14,0.014600892221519945,0.021742608173549758,0.014600892221519945,0.028884324125579574
2023-03-15,-0.010166176576548502,-0.015407995023552912,-0.010166176576548502,-0.020649813470557322
2023-03-16,0.01797876763498074,0.02680942129374095,0.01797876763498074,0.03564007495250116
2023-03-17,-0.006464746283478262,-0.009855849583947552,-0.006464746283478262,-0.013246952884416841
2023-03-20,0.006231255727507046,0.00918815343253041,0.006231255727507046,0.012145051137553774
2023-03-21,0.012031451660162729,0.017888447331513933,0.012031451660162729,0.02374544300286514
