Date,gross_return,net_return,turnover,cost,adverse_loss,wealth,drawdown
2023-01-06,0.07431409732587446,0.06431409732587445,1.0000000000000004,0.010000000000000004,0.0,1.0643140973258745,0.0
2023-01-13,0.008160814765547864,0.008160814765547864,0.0,0.0,0.0,1.0729997675265122,0.0
2023-01-20,0.04843125175941365,0.04843125175941365,0.0,0.0,0.0,1.124966489405381,0.0
2023-01-27,-0.015106669120588112,-0.015106669120588112,0.0,0.0,0.0,1.1079719928781844,-0.015106669120588112
2023-02-03,-0.0239442023203964,-0.0239442023203964,0.0,0.0,0.0,1.0814424873153763,-0.038689154299173856
2023-02-10,0.005182804561941312,0.005182804561941312,0.0,0.0,0.0,1.0870473923721116,-0.03370686806263201
2023-02-17,-0.030000787287274733,-0.030000787287274733,0.0,0.0,0.0,1.0544351147823692,-0.06269642277103948
2023-02-24,0.03643913722921921,0.03643913722921921,0.0,0.0,0.0,1.0928578206292314,-0.028541889094955253
2023-03-03,-0.08253324817192709,-0.08253324817192709,0.0,0.0,0.0,1.0026607149026077,-0.1087194824509129
2023-03-10,-0.01480122615564905,-0.01480122615564905,0.0,0.0,0.0,0.9878201069039494,-0.12191152695928087
2023-03-17,0.012042473776998852,0.012042473776998852,0.0,0.0,0.0,0.9997159046377323,-0.11133716954880313
2023-03-24,0.0392718210416243,0.0392718210416243,0.0,0.0,0.0,1.0389765687371308,-0.07643776190498042
2023-03-31,-0.02763546181999743,-0.02763546181999743,0.0,0.0,0.0,1.010263971439924,-0.10196083087424668
2023-04-07,0.005044589789789944,-0.004066384449243676,0.9110974239033603,0.009110974239033603,0.0,1.0061558497368295,-0.10561260338639133
2023-04-14,-0.020280751117396023,-0.020280751117396023,0.0,0.0,0.0,0.9857502533630047,-0.12375145157964773
2023-04-21,-0.018697207558686424,-0.018697207558686424,0.0,0.0,0.0,0.9673194762748488,-0.14013485256246083
2023-04-28,-0.010500289023199993,-0.010500289023199993,0.0,0.0,0.0,0.9571623421961925,-0.14916368513153144
2023-05-05,0.00453822801675785,0.00453822801675785,0.0,0.0,0.0,0.9615061631541327,-0.14530239592972038
2023-05-12,0.03513872478431157,0.03513872478431157,0.0,0.0,0.0,0.9952922635996251,-0.11526941204648444
2023-05-19,0.025680504753822442,0.025680504753822442,0.0,0.0,0.0,1.020851871306438,-0.09254908397669193
2023-05-26,0.01606541505264114,0.01606541505264114,0.0,0.0,0.0,1.0372522803262414,-0.07797050837087816
2023-06-02,-0.020485686112751478,-0.020485686112751478,0.0,0.0,0.0,1.0160034556917423,-0.09685891512309208
2023-06-09,0.018090141354157208,0.018090141354157208,0.0,0.0,0.0,1.0343831018215182,-0.08052096523492192
2023-06-16,-0.032335767477313815,-0.032335767477313815,0.0,0.0,0.0,1.000935530358555,-0.11025302550335037
2023-06-23,0.0266265453523975,0.0266265453523975,0.0,0.0,0.0,1.027586985652473,-0.08656213733475693
2023-06-30,-0.014050416228870821,-0.014050416228870821,0.0,0.0,0.0,1.0131489607926851,-0.09939631950441374
2023-07-07,0.06928260387102836,0.05928260387102835,1.0,0.009999999999999998,0.0,1.073211069297702,-0.04600618826880365
2023-07-14,-0.01269160655639856,-0.01269160655639856,0.0,0.0,0.0,1.0595902966542037,-0.058113902384534954
2023-07-21,-0.0018779413014732294,-0.0018779413014732294,0.0,0.0,0.0,1.0576004482734764,-0.05988270918853056
2023-07-28,-0.03148810116085954,-0.03148810116085954,0.0,0.0,0.0,1.0242986183704708,-0.08948521754467542
2023-08-04,-0.048847501541007254,-0.048847501541007254,0.0,0.0,0.0,0.9742641900311676,-0.1339615897837717
2023-08-11,-0.01440310322326277,-0.01440310322326277,0.0,0.0,0.0,0.9602317623354202,-0.14643523040142647
2023-08-18,0.006719997715094239,0.006719997715094239,0.0,0.0,0.0,0.9666845175842751,-0.14069927710003916
2023-08-25,0.07643394586816332,0.07643394586816332,0.0,0.0,0.0,1.040572029672903,-0.07501953216142998
2023-09-01,-0.0414305908286583,-0.0414305908286583,0.0,0.0,0.0,0.9974605156837786,-0.11334201944895061
2023-09-08,-0.015728561951591224,-0.015728561951591224,0.0,0.0,0.0,0.9817718961685802,-0.1272878744259206
2023-09-15,-0.06532360279026594,-0.06532360279026594,0.0,0.0,0.0,0.9176390187926177,-0.18429657466717042
2023-09-22,0.005746686642075449,0.005746686642075449,0.0,0.0,0.0,0.9229124026841605,-0.1796089826889149
2023-09-29,0.0005484141456288949,0.0005484141456288949,0.0,0.0,0.0,0.9234185409009689,-0.1791590686500747
2023-10-06,-0.014412778070602927,-0.024412778070602936,1.0000000000000004,0.010000000000000005,0.0,0.9008753289956736,-0.19919807613838736
2023-10-13,-0.029353040501644445,-0.029353040501644445,0.0,0.0,0.0,0.8744318989767313,-0.22270404744329209
2023-10-20,-0.02757640598589206,-0.02757640598589206,0.0,0.0,0.0,0.8503182099235345,-0.24413907620218656
2023-10-27,0.04163635545177646,0.04163635545177646,0.0,0.0,0.0,0.885722361159029,-0.21266778210683257
2023-11-03,-0.06800346452407258,-0.06800346452407258,0.0,0.0,0.0,0.8254901719937732,-0.26620910065499004
2023-11-10,0.027773049727326304,0.027773049727326304,0.0,0.0,0.0,0.8484165515899754,-0.24582948951802153
2023-11-17,-0.004276999308278739,-0.004276999308278739,0.0,0.0,0.0,0.8447878745856928,-0.24905507626967727
2023-11-24,0.01861365890481559,0.01861365890481559,0.0,0.0,0.0,0.860512467930155,-0.23507724360305826
2023-12-01,-0.023442545430424122,-0.023442545430424122,0.0,0.0,0.0,0.840339865307256,-0.25300898007065875
2023-12-08,0.033572972524790856,0.033572972524790856,0.0,0.0,0.0,0.868552572516703,-0.22793027108230546
2023-12-15,0.028086289730663738,0.028086289730663738,0.0,0.0,0.0,0.8929469917147205,-0.20624569698364803
2023-12-22,0.005999499788729379,0.005999499788729379,0.0,0.0,0.0,0.8983042270028594,-0.20148356821039848
2023-12-29,-0.036711431837984865,-0.036711431837984865,0.0,0.0,0.0,0.8653261926034702,-0.23079824976755337
2024-01-05,0.0005149294158259821,-0.0075302820320919395,0.8045211447917935,0.008045211447917935,0.0,0.8588100423234097,-0.23659055588638245
2024-01-12,-0.005105704763996188,-0.005105704763996188,0.0,0.0,0.0,0.8544252117989514,-0.24048829912207303
2024-01-19,0.01581724439325516,0.01581724439325516,0.0,0.0,0.0,0.8679398641897342,-0.22847491692974986
2024-01-26,0.008612785352986485,0.008612785352986485,0.0,0.0,0.0,0.8754152439393006,-0.2218299369948208
2024-02-02,0.03531452315991879,0.03531452315991879,0.0,0.0,0.0,0.906330115845941,-0.19434923228246892
2024-02-09,0.0033161180347636154,0.0033161180347636154,0.0,0.0,0.0,0.9093356134885471,-0.19167759924191974
2024-02-16,-0.06245037216889415,-0.06245037216889415,0.0,0.0,0.0,0.8525472659997576,-0.24215763400171586
2024-02-23,0.007304602274368577,0.007304602274368577,0.0,0.0,0.0,0.8587747846979862,-0.23662189693143187
2024-03-01,-0.024380110447084657,-0.024380110447084657,0.0,0.0,0.0,0.837837760597878,-0.25523313939712955
2024-03-08,-0.03350414650864564,-0.03350414650864564,0.0,0.0,0.0,0.8097667215163311,-0.2801859174095521
2024-03-15,0.026925949871769772,0.026925949871769772,0.0,0.0,0.0,0.8315704596677072,-0.26080423950472786
2024-03-22,0.01259393868910541,0.01259393868910541,0.0,0.0,0.0,0.8420432070524334,-0.25149485341780375
