decision_at,sleeve,ensemble,breadth,market_cap_floor,sector_cap,cik10,company_name,sector,score,market_cap,intended_weight
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,0.888149070620365,236379970.334232,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0001760717,SCIPLAY CORP,technology,0.8505713100157674,381096000.0,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0000319201,KLA CORP,technology,0.8448804820854887,5343205957.458898,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0001730168,BROADCOM INC.,technology,0.8364342294676668,23365266993.400497,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0001582982,"CARECLOUD, INC.",technology,0.7853789033272691,42768783.60909271,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0000810136,PHOTRONICS INC,technology,0.7842711994382501,1039055803.0797404,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0001596961,"RUMBLEON, INC.",technology,0.7717784882096543,103651311.75880814,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.7618168683671792,35295888.791157246,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.735927306539908,2523660313.175522,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0000047217,HP INC,technology,0.7216720463888557,26390258362.769554,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.7192315084292789,3082072546.394348,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0000918965,"SCANSOURCE, INC.",technology,0.7039266865550895,737665194.1854857,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0000928022,CALLON PETROLEUM CO,energy,0.6864743336623444,2285060043.8900003,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0000897723,SANMINA CORP,technology,0.6700595327392505,3290148539.5084763,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0001494259,"CARGURUS, INC.",technology,0.6699427781551863,1662757851.58453,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0001705873,BERRY CORP (BRY),energy,0.6639492192819774,614140024.0,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0001528129,"LAREDO PETROLEUM, INC.",energy,0.6598303248246249,864552226.8000001,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0001045810,NVIDIA CORP,technology,0.6435139433470276,35950440788.26904,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0000023111,COMPUTER TASK GROUP INC,technology,0.6213431787165751,118786129.56,0.05
2023-01-01 00:00:00+00:00,all_valuation__top20__floor25m__sector80,all_valuation,20,25000000,0.8,0001828016,PLAYTIKA HOLDING CORP.,technology,0.6116247892891498,3073168947.9148216,0.05
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,0.888149070620365,236379970.334232,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001760717,SCIPLAY CORP,technology,0.8505713100157674,381096000.0,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000319201,KLA CORP,technology,0.8448804820854887,5343205957.458898,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001730168,BROADCOM INC.,technology,0.8364342294676668,23365266993.400497,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001582982,"CARECLOUD, INC.",technology,0.7853789033272691,42768783.60909271,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000810136,PHOTRONICS INC,technology,0.7842711994382501,1039055803.0797404,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001596961,"RUMBLEON, INC.",technology,0.7717784882096543,103651311.75880814,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.7618168683671792,35295888.791157246,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.735927306539908,2523660313.175522,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000047217,HP INC,technology,0.7216720463888557,26390258362.769554,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.7192315084292789,3082072546.394348,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000918965,"SCANSOURCE, INC.",technology,0.7039266865550895,737665194.1854857,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000928022,CALLON PETROLEUM CO,energy,0.6864743336623444,2285060043.8900003,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000897723,SANMINA CORP,technology,0.6700595327392505,3290148539.5084763,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001494259,"CARGURUS, INC.",technology,0.6699427781551863,1662757851.58453,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001705873,BERRY CORP (BRY),energy,0.6639492192819774,614140024.0,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001528129,"LAREDO PETROLEUM, INC.",energy,0.6598303248246249,864552226.8000001,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001045810,NVIDIA CORP,technology,0.6435139433470276,35950440788.26904,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000023111,COMPUTER TASK GROUP INC,technology,0.6213431787165751,118786129.56,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001534504,PBF ENERGY INC.,energy,0.5796026271745636,4979791235.535584,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001534701,PHILLIPS 66,energy,0.5545434902112588,49191561594.45542,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.5481574107366745,2400022012.3752823,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.5096050382175287,2333990767.378769,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001609253,CALIFORNIA RESOURCES CORP,energy,0.4699871404586709,3196720128.00148,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000007332,SOUTHWESTERN ENERGY CO,energy,0.44197964423147723,6455935213.65,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0001510295,MARATHON PETROLEUM CORP,energy,0.4208527594761051,54547434066.82213,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000077877,"PDC ENERGY, INC.",energy,0.4025210452451419,5849343207.24,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000010254,EARTHSTONE ENERGY INC,energy,0.3535050629131538,1987626008.41,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000821483,"PAR PACIFIC HOLDINGS, INC.",energy,0.3517953620225738,1402386292.5,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector50,all_valuation,30,25000000,0.5,0000023194,COMSTOCK RESOURCES INC,energy,0.3153558146334773,3204817774.297148,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,0.888149070620365,236379970.334232,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001760717,SCIPLAY CORP,technology,0.8505713100157674,381096000.0,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000319201,KLA CORP,technology,0.8448804820854887,5343205957.458898,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001730168,BROADCOM INC.,technology,0.8364342294676668,23365266993.400497,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001582982,"CARECLOUD, INC.",technology,0.7853789033272691,42768783.60909271,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000810136,PHOTRONICS INC,technology,0.7842711994382501,1039055803.0797404,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001596961,"RUMBLEON, INC.",technology,0.7717784882096543,103651311.75880814,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.7618168683671792,35295888.791157246,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.735927306539908,2523660313.175522,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000047217,HP INC,technology,0.7216720463888557,26390258362.769554,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.7192315084292789,3082072546.394348,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000918965,"SCANSOURCE, INC.",technology,0.7039266865550895,737665194.1854857,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000928022,CALLON PETROLEUM CO,energy,0.6864743336623444,2285060043.8900003,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000897723,SANMINA CORP,technology,0.6700595327392505,3290148539.5084763,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001494259,"CARGURUS, INC.",technology,0.6699427781551863,1662757851.58453,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001705873,BERRY CORP (BRY),energy,0.6639492192819774,614140024.0,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001528129,"LAREDO PETROLEUM, INC.",energy,0.6598303248246249,864552226.8000001,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001045810,NVIDIA CORP,technology,0.6435139433470276,35950440788.26904,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000023111,COMPUTER TASK GROUP INC,technology,0.6213431787165751,118786129.56,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001828016,PLAYTIKA HOLDING CORP.,technology,0.6116247892891498,3073168947.9148216,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001002047,"NETAPP, INC.",technology,0.6004464415515003,12947336117.464954,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001604778,"QORVO, INC.",technology,0.5983941515263332,9189941770.836777,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001534504,PBF ENERGY INC.,energy,0.5796026271745636,4979791235.535584,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001534701,PHILLIPS 66,energy,0.5545434902112588,49191561594.45542,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.5481574107366745,2400022012.3752823,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.5096050382175287,2333990767.378769,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001609253,CALIFORNIA RESOURCES CORP,energy,0.4699871404586709,3196720128.00148,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000007332,SOUTHWESTERN ENERGY CO,energy,0.44197964423147723,6455935213.65,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0001510295,MARATHON PETROLEUM CORP,energy,0.4208527594761051,54547434066.82213,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector60,all_valuation,30,25000000,0.6,0000077877,"PDC ENERGY, INC.",energy,0.4025210452451419,5849343207.24,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,0.888149070620365,236379970.334232,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0001760717,SCIPLAY CORP,technology,0.8505713100157674,381096000.0,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0000319201,KLA CORP,technology,0.8448804820854887,5343205957.458898,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0001730168,BROADCOM INC.,technology,0.8364342294676668,23365266993.400497,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0001582982,"CARECLOUD, INC.",technology,0.7853789033272691,42768783.60909271,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0000810136,PHOTRONICS INC,technology,0.7842711994382501,1039055803.0797404,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0001596961,"RUMBLEON, INC.",technology,0.7717784882096543,103651311.75880814,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.7618168683671792,35295888.791157246,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.735927306539908,2523660313.175522,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0000047217,HP INC,technology,0.7216720463888557,26390258362.769554,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.7192315084292789,3082072546.394348,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0000918965,"SCANSOURCE, INC.",technology,0.7039266865550895,737665194.1854857,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0000928022,CALLON PETROLEUM CO,energy,0.6864743336623444,2285060043.8900003,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0000897723,SANMINA CORP,technology,0.6700595327392505,3290148539.5084763,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0001494259,"CARGURUS, INC.",technology,0.6699427781551863,1662757851.58453,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0001705873,BERRY CORP (BRY),energy,0.6639492192819774,614140024.0,0.03333333333333333
2023-01-01 00:00:00+00:00,all_valuation__top30__floor25m__sector70,all_valuation,30,25000000,0.7,0001528129,"LAREDO PETROLEUM, INC.",energy,0.6598303248246249,864552226.8000001,0.03333333333333333
