Date,daily_aggregate,weekly_source,difference
2023-01-06,-0.004397999999999902,0.031904825288730024,-0.036302825288729926
2023-01-13,0.032224669652390237,0.0042791762226667696,0.027945493429723467
2023-01-20,0.004228620555911,0.020472284331578695,-0.016243663775667695
2023-01-27,0.01909628182897305,0.016052206834480547,0.003044074994492503
2023-02-03,0.01797373707021066,-0.007900380873914046,0.025874117944124704
2023-02-10,-0.008041716901645013,-0.002429977780517971,-0.005611739121127042
2023-02-17,-0.002933220714776197,-0.019559616435360857,0.01662639572058466
2023-02-24,-0.019560385641729794,0.02177115446118551,-0.0413315401029153
2023-03-03,0.022069114075722096,-0.029340981715539675,0.05141009579126177
2023-03-10,-0.03093188002067704,0.016476752947355733,-0.04740863296803277
2023-03-17,0.0159459638989361,0.01692863237886766,-0.0009826684799315588
2023-03-24,0.015273601331624809,0.030926069507787434,-0.015652468176162625
2023-03-31,0.03172213302672211,-0.011149691567069454,0.04287182459379156
2023-04-07,-0.010344881623834623,0.0024427310946463984,-0.012787612718481021
2023-04-14,0.0019131952920183881,-0.016127648824564193,0.01804084411658258
2023-04-21,-0.004802154029905803,0.006057676946752694,-0.010859830976658498
2023-04-28,0.005834994911102509,0.001013725072186621,0.004821269838915888
2023-05-05,0.001701011666226604,-0.0031858452332253046,0.004886856899451909
2023-05-12,0.2963436674902711,0.02250480882192588,0.2738388586683452
2023-05-19,0.023763313744989967,0.02292833666376092,0.0008349770812290484
2023-05-26,0.022337408515684,0.01265815242515299,0.009679256090531009
2023-06-02,0.014265587644908928,-0.0029491158728977484,0.017214703517806677
2023-06-09,-0.0030757690043170527,0.02950517069421899,-0.03258093969853604
2023-06-16,0.02985184181662648,-0.02179461629813567,0.05164645811476215
2023-06-23,-0.023103642598312324,0.02389423971441232,-0.04699788231272464
2023-06-30,0.023307523983862044,-0.009228571541637748,0.03253609552549979
2023-07-07,-0.007945698385365407,0.025328226994199433,-0.03327392537956484
2023-07-14,0.02342684587057331,-0.000577942020270712,0.024004787890844023
2023-07-21,-0.011246121191817782,0.010120765644854694,-0.021366886836672476
2023-07-28,0.017965898630071697,-0.021781050708509674,0.039746949338581375
2023-08-04,-0.025777402682939043,-0.02135532925336671,-0.004422073429572335
2023-08-11,-0.019560652984797144,-0.022733130866434116,0.0031724778816369717
2023-08-18,-0.020377839285705135,0.007956727488608546,-0.02833456677431368
2023-08-25,0.015364607710074418,0.03741518189780699,-0.02205057418773257
2023-09-01,0.035577498242377104,-0.004925949047789378,0.04050344729016648
2023-09-08,0.2808230283682649,-0.021537349335952263,0.30236037770421714
2023-09-15,0.2837276895849219,-0.01726267294952523,0.3009903625344471
2023-09-22,0.2724589271033322,-0.016296467916677673,0.28875539502000985
2023-09-29,0.30096280080085847,0.0025955405323335097,0.29836726026852495
2023-10-06,0.3143206328888182,-0.007874319172210268,0.32219495206102844
2023-10-13,0.3121498595307559,-0.017827329052859747,0.3299771885836157
2023-10-20,0.27573653843004453,-0.025519829553414343,0.3012563679834589
2023-10-27,0.26878678596841654,0.03992497707690314,0.22886180889151342
2023-11-03,0.04800352409725739,0.03938328035795314,0.00862024373930425
2023-11-10,0.29917086655052394,0.023247525611330394,0.2759233409391936
2023-11-17,0.016326263182960377,0.014614752613328473,0.0017115105696319036
2023-11-24,0.006165794565737626,0.009719957426246545,-0.003554162860508919
2023-12-01,0.004011390464390141,0.0074172196658055835,-0.0034058292014154425
2023-12-08,0.0002469948589709503,0.027856922779877356,-0.027609927920906406
2023-12-15,0.0253578471656577,0.009531474306419953,0.015826372859237745
2023-12-22,0.003907757866411732,0.009362420133797435,-0.005454662267385703
2023-12-29,-0.0020651302869030275,-0.03161212010883204,0.029546989821929014
2024-01-05,-0.03798913079845012,0.020881384238711585,-0.0588705150371617
2024-01-12,0.027168772511582562,0.026195002579504325,0.0009737699320782368
2024-01-19,0.028359130338374117,0.006628438168270324,0.02173069217010379
2024-01-26,0.0013944127306839693,0.004827361745296325,-0.003432949014612356
2024-02-02,0.0010295289482942227,0.027347639591562986,-0.026318110643268763
2024-02-09,0.019880275089474653,-0.0059926810775809344,0.025872956167055587
2024-02-16,-0.017602690469039395,-0.006730091330284934,-0.010872599138754461
2024-02-23,0.0028712043834269174,0.009449471988497656,-0.006578267605070739
2024-03-01,0.017981611738847825,0.00162836136109351,0.016353250377754314
2024-03-08,-0.005323524729842433,-0.008800853026183008,0.0034773282963405754
2024-03-15,-0.011072146081774537,0.013679078272148546,-0.02475122435392308
2024-03-22,0.019508156531804488,0.007387278168903287,0.0121208783629012
2024-03-29,-0.002402614413109294,-0.01381057539583286,0.011407960982723566
2024-04-05,0.21670195685594762,-0.021162130801871452,0.23786408765781908
2024-04-12,-0.01570225001619785,-0.03272834361967205,0.0170260936034742
2024-04-19,0.1469475175639139,0.0012731232636763248,0.14567439430023757
2024-04-26,0.24490366689893062,0.020707721388587584,0.22419594551034303
2024-05-03,0.15096371124824914,0.0195124090753924,0.13145130217285675
2024-05-10,0.24506452569846915,0.02818952077392084,0.2168750049245483
2024-05-17,0.019951366273980087,0.004187841041658992,0.015763525232321093
2024-05-24,0.23096457573361162,0.0016844850676216584,0.22928009066598995
2024-05-31,0.23310334331152838,-0.002959217473842712,0.23606256078537108
2024-06-07,0.22668680925834184,0.010354148027755139,0.2163326612305867
2024-06-14,0.24214931674436113,0.0038997098707098804,0.23824960687365127
2024-06-21,-0.0003198152126033804,-0.008740655471442415,0.008420840258839034
2024-06-28,-0.002063395931718337,0.02608843687496914,-0.028151832806687475
2024-07-05,0.02064948006386791,0.004000501762975658,0.01664897830089225
2024-07-12,0.0034000620957517214,-0.026536426744476194,0.029936488840227916
2024-07-19,-0.03706158463104392,-0.020965360374233525,-0.016096224256810395
2024-07-26,-0.00347438703002223,-0.05788434925805566,0.05440996222803343
2024-08-02,-0.062214463122329255,-0.016161882313947006,-0.046052580808382246
2024-08-09,0.1895026489999836,0.020174178644397064,0.1693284703555865
2024-08-16,0.049074965405645044,0.028624774098123286,0.020450191307521758
2024-08-23,0.009003961664831861,0.00948901509891299,-0.0004850534340811296
2024-08-30,-0.0032329761292582138,-0.053344708033181594,0.05011173190392338
2024-09-06,-0.04657526260924694,0.0259588736089461,-0.07253413621819303
2024-09-13,0.04781754643435354,0.029725093267835283,0.01809245316651826
2024-09-20,0.01527952507738628,0.014432453361104545,0.0008470717162817349
2024-09-27,0.00805982425529339,0.012388188508756845,-0.0043283642534634546
2024-10-04,0.010989960571046842,0.01237208719638551,-0.0013821266253386689
2024-10-11,0.011425437030091468,0.020737977339549213,-0.009312540309457745
2024-10-18,0.006550777926244145,-0.015435333672023599,0.021986111598267744
2024-10-25,-0.01787108390446801,-0.026211930669049897,0.008340846764581886
2024-11-01,-0.015918434297743533,0.054995845570836914,-0.07091427986858045
2024-11-08,0.047829167010482676,-0.008824455992394268,0.05665362300287694
2024-11-15,-0.03126483104263533,-0.002257800275211082,-0.029007030767424252
2024-11-22,0.03083602320963763,0.01444409283960914,0.016391930370028493
2024-11-29,0.00653322192255823,0.011272361682544176,-0.0047391397599859456
2024-12-06,0.007142801345469962,-0.019574323931288117,0.02671712527675808
2024-12-13,-0.017363786575844586,-0.020531113469506857,0.0031673268936622707
2024-12-20,-0.015639102302062446,-0.0030707969576798974,-0.012568305344382549
2024-12-27,0.00672124028609189,0.003748024244592917,0.0029732160414989725
2025-01-03,0.006461253094255159,-0.02429896130446656,0.03076021439872172
2025-01-10,-0.02275849339748104,0.026651095016937285,-0.04940958841441832
2025-01-17,0.2523352149765352,0.03079750442540121,0.221537710551134
2025-01-24,0.2512354576285698,-0.021676755063773673,0.27291221269234345
2025-01-31,0.2207599063911776,-0.0013284439534002675,0.22208835034457786
