Date,source_return,exposure,financing_cost,exposure_change_cost,net_return,wealth,drawdown
2023-01-06,-0.004397999999999902,1.5,0.00015873015873015873,0.00125,-0.008005730158730011,0.99199426984127,-0.008005730158729962
2023-01-09,0.004844420276264971,1.5,0.00015873015873015873,0.0,0.007107900255667298,0.9990452661654953,-0.0009547338345047285
2023-01-10,0.005019466960619612,1.5,0.00015873015873015873,0.0,0.007370470282199259,1.0064086996103399,0.0
2023-01-11,0.009159634935256511,1.5,0.00015873015873015873,0.0,0.013580722244154608,1.0200764566238487,0.0
2023-01-12,0.010831700944719636,1.5,0.00015873015873015873,0.0,0.016088821258349293,1.03648828440432,0.0
2023-01-13,0.0019872851241291567,1.5,0.00015873015873015873,0.0,0.0028221975274635765,1.0394134590778108,0.0
2023-01-17,0.005073609878519347,1.5,0.00015873015873015873,0.0,0.0074516846590488624,1.0471588404052299,0.0
2023-01-18,-0.01277983118712911,1.5,0.00015873015873015873,0.0,-0.019328476939423824,1.0269188549065436,-0.019328476939423855
2023-01-19,-0.004247357862719792,1.5,0.00015873015873015873,0.0,-0.006529766952809846,1.0202133141045575,-0.02573203344226649
2023-01-20,0.016410722405791667,1.5,0.00015873015873015873,0.0,0.02445735344995734,1.045165031721965,-0.0019040174291928835
2023-01-23,0.013404896533374622,1.5,0.00015873015873015873,0.0,0.019948614641331772,1.0660146261763817,0.0
2023-01-24,-0.004813677207800571,1.5,0.00015873015873015873,0.0,-0.007379245970431015,1.058148242041749,-0.007379245970431159
2023-01-25,-0.003008410125818317,1.5,0.00015873015873015873,0.0,-0.004671345347457634,1.0532052661743667,-0.012016120311557077
2023-01-26,0.01844833465618767,1.5,0.00015873015873015873,0.0,0.027513771825551345,1.0821829155533573,0.0
2023-01-27,-0.004829891601660363,1.5,0.00015873015873015873,0.0,-0.007403567561220703,1.0741709012244591,-0.007403567561220847
2023-01-30,-0.01104326367615438,1.5,0.00015873015873015873,0.0,-0.01672362567296173,1.0562068691635933,-0.024003378741644266
2023-01-31,0.008988008290945038,1.5,0.00015873015873015873,0.0,0.013323282277687398,1.0702790114250924,-0.010999900254549888
2023-02-01,0.01635034962005477,1.5,0.00015873015873015873,0.0,0.024366794271351997,1.0963582799094336,0.0
2023-02-02,0.014092006173175964,1.5,0.00015873015873015873,0.0,0.020979279101033785,1.1193590862583829,0.0
2023-02-03,-0.010188544588966453,1.5,0.00015873015873015873,0.0,-0.015441547042179838,1.1020744502708326,-0.015441547042179815
2023-02-06,-0.010156903059296507,1.5,0.00015873015873015873,0.0,-0.015394084747674919,1.0851090227851161,-0.030597923306052266
2023-02-07,0.015701591048126406,1.5,0.00015873015873015873,0.0,0.02339365641345945,1.1104936904352958,-0.007920064197380117
2023-02-08,-0.0071878720622203796,1.5,0.00015873015873015873,0.0,-0.010940538252060728,1.0983442917364163,-0.018773952684130624
2023-02-09,-0.003085778949432738,1.5,0.00015873015873015873,0.0,-0.004787398582879266,1.0930860798306439,-0.023471472872534815
2023-02-10,-0.003135680370384586,1.5,0.00015873015873015873,0.0,-0.004862250714307037,1.0877712212581883,-0.028219599401101525
2023-02-13,0.011142562853611038,1.5,0.00015873015873015873,0.0,0.016555114121686396,1.1057793979644037,-0.01213166396796872
2023-02-14,0.00321278930125235,1.5,0.00015873015873015873,0.0,0.004660453793148367,1.1109328317540321,-0.007527749234177095
