Date,net_return,wealth,target_growth_allocation,pretrade_growth_allocation,allocation_turnover,outer_cost,high_confidence,growth_momentum_13w_prior,incumbent_momentum_13w_prior,growth_momentum_long_prior,incumbent_momentum_long_prior,drawdown
2023-01-06,0.03879594349877036,1.0387959434987704,0.2,0.2,0.0,0.0,False,,,,,0.0
2023-01-13,0.0044455447585047825,1.0434139573605474,0.2,0.20013078980853852,0.0001307898085385062,2.6157961707701235e-06,False,,,,,0.0
2023-01-20,0.02335766979513565,1.0677856760362108,0.2,0.19855281006107092,0.0014471899389290888,2.8943798778581772e-05,False,,,,,0.0
2023-01-27,0.01603274708614766,1.0849052137223105,0.2,0.19654912966179752,0.0034508703382024886,6.901740676404976e-05,False,,,,,0.0
2023-02-03,-0.00970509451276702,1.0743761060857417,0.2,0.20224817900802503,0.002248179008025014,4.4963580160500285e-05,False,,,,,-0.00970509451276702
2023-02-10,-0.005667441750570323,1.0682871420862963,0.2,0.20034137033629257,0.00034137033629255686,6.8274067258511375e-06,False,,,,,-0.015317533205502443
2023-02-17,-0.021800391727619495,1.044998063911236,0.2,0.19577747670689932,0.004222523293100688,8.445046586201377e-05,False,,,,,-0.03678399670894117
2023-02-24,0.025846119395869893,1.0720072086395387,0.2,0.20444892487222852,0.004448924872228505,8.89784974445701e-05,False,,,,,-0.011888600883867784
2023-03-03,-0.04208560109979009,1.0268911408806356,0.2,0.1979890758661454,0.002010924133854619,4.021848267709238e-05,False,,,,,-0.05347386306922486
2023-03-10,0.015641986270703567,1.0429537580077977,0.2,0.1910203720791945,0.008979627920805505,0.0001795925584161101,False,,,,,-0.03866831423049155
2023-03-17,0.020642045958269017,1.0644824574129441,0.2,0.1924441232798666,0.007555876720133414,0.00015111753440266826,False,,,,,-0.018824461391697023
2023-03-24,0.04085419606146079,1.1079710324320782,0.2,0.1993948515049971,0.0006051484950028996,1.210296990005799e-05,False,,,,,0.0
2023-03-31,-0.02094474409830338,1.0847648626894553,0.2,0.20339323288696426,0.003393232886964248,6.786465773928497e-05,False,,,,,-0.02094474409830338
2023-04-07,0.006962900212723833,1.092317972182631,0.2,0.19746611695197236,0.002533883048027652,5.067766096055305e-05,False,-0.02160216696734596,0.11324116106884508,,,-0.014127680048717117
2023-04-14,-0.005607134203274633,1.0861931987199542,0.2,0.20764207017367292,0.00764207017367291,0.00015284140347345817,False,-0.015938689111238857,0.06904729571235735,,,-0.019655598453977574
2023-04-21,0.0011116094051106806,1.0874006212954186,0.2,0.20085714229319243,0.00085714229319242,1.7142845863848395e-05,False,-0.014332925820631837,0.05546365116509966,,,-0.018565838396971457
2023-04-28,-0.003438363257404209,1.083661742953078,0.2,0.18572096847749503,0.014279031522504981,0.0002855806304500996,False,-0.08889173212186763,0.046422648660331856,,,-0.021940365557788555
2023-05-05,-0.00029591139803830657,1.08334107509172,0.2,0.19798032373233282,0.002019676267667192,4.039352535334383e-05,False,-0.1250204039189643,0.0320836017145818,,,-0.0222297845515812
2023-05-12,0.027643479681141336,1.113288392088764,0.2,0.20595280598812696,0.005952805988126947,0.00011905611976253894,False,-0.09197054277866479,0.03457386545561336,,,0.0
