Date,net_return,wealth,target_growth_allocation,pretrade_growth_allocation,allocation_turnover,outer_cost,high_confidence,growth_momentum_13w_prior,incumbent_momentum_13w_prior,growth_momentum_long_prior,incumbent_momentum_long_prior,drawdown
2023-01-06,0.001319973558572718,1.0013199735585727,0.2,0.2,0.0,0.0,False,,,,,0.0
2023-01-13,0.004166785096659131,1.0054922587013837,0.2,0.1701944305339959,0.0298055694660041,0.0001490278473300205,False,,,,,0.0
2023-01-20,0.02364789086560637,1.0292700299013662,0.2,0.19844770036522247,0.001552299634777543,7.761498173887717e-06,False,,,,,0.0
2023-01-27,0.022167381982717727,1.052086251817553,0.2,0.19675990663783136,0.0032400933621686556,1.6200466810843277e-05,False,,,,,0.0
2023-02-03,-0.01003071941523459,1.0415330698249454,0.2,0.20229824969249402,0.002298249692494009,1.1491248462470046e-05,False,,,,,-0.01003071941523459
2023-02-10,-0.006872556334980184,1.0343750751278287,0.2,0.20005156677482389,5.156677482387462e-05,2.578338741193731e-07,False,,,,,-0.016834339065953108
2023-02-17,-0.02174117297120548,1.0118865477023709,0.2,0.1947962997299488,0.005203700270051209,2.601850135025605e-05,False,,,,,-0.038209513759669855
2023-02-24,0.02664869263585601,1.0388520012944489,0.2,0.2044505967173279,0.004450596717327893,2.2252983586639466e-05,False,,,,,-0.012579054711760684
2023-03-03,-0.04597542477219918,0.9910903392594874,0.2,0.19856256306718628,0.0014374369328137293,7.187184664068647e-06,False,,,,,-0.057976152100353895
2023-03-10,0.014600667431637682,1.0055609196977242,0.2,0.1876951053411402,0.01230489465885981,6.152447329429905e-05,False,,,,,-0.04422197518449944
2023-03-17,0.021691429170569654,1.0273729731640402,0.2,0.1915198399056676,0.008480160094332417,4.2400800471662086e-05,False,,,,,-0.023489783856427193
2023-03-24,0.043899856401614645,1.0724744991568416,0.2,0.2001301932244012,0.00013019322440119274,6.509661220059638e-07,False,,,,,0.0
2023-03-31,-0.017713169318245958,1.0534775767637754,0.2,0.20570829985577643,0.005708299855776422,2.854149927888211e-05,False,,,,,-0.017713169318245958
2023-04-07,-0.03302971299969415,1.0186815147516546,0.2,0.195188458369356,0.004811541630644012,2.405770815322006e-05,False,-0.2096647928175912,0.12667388522049117,,,-0.05015782141904346
2023-04-14,-0.0056365684592083465,1.0129396466556269,0.2,0.17484922729945432,0.025150772700545693,0.00012575386350272845,False,-0.2158838468183627,0.08194676253999411,,,-0.05551167188405859
2023-04-21,-0.0022053576162972544,1.0107057524910255,0.2,0.20081183601787897,0.0008118360178789585,4.059180089394792e-06,False,-0.21430711538654357,0.06819921339006951,,,-0.057594606411973004
2023-04-28,-0.0010774724251235712,1.0096167449128026,0.2,0.18300337273288614,0.016996627267113873,8.498313633556936e-05,False,-0.2876978258613734,0.05904911925543055,,,-0.058610022236851744
2023-05-05,0.0012842560283532478,1.0109133513037833,0.2,0.19686591057504624,0.003134089424953773,1.5670447124768865e-05,False,-0.3225420754888617,0.04208532765145989,,,-0.05740103648287809
