Date,net_return,wealth,rebalance_turnover,cap_turnover,cost,adverse_loss,largest_stock_weight_end,growth_stock_weight_end,drawdown
2023-01-06,0.0011741745076243593,1.0011741745076244,0.19999999999999998,0.0,0.001,0.03996,0.04385217804721472,0.1709035139726751,0.0
2023-01-13,0.004599965114295612,1.0057795407836931,0.0,0.0,0.0,0.0,0.04571969230129836,0.16952919019748142,0.0
2023-01-20,0.024287484520433722,1.030207395811446,0.0,0.0,0.0,0.0,0.04670441304445176,0.16667988807348805,0.0
2023-01-27,0.0216947122304334,1.0525574488012395,0.0,0.0,0.0,0.0,0.04745584201307795,0.16867597844634363,0.0
2023-02-03,-0.010029337643620018,1.0420009947579045,0.0,0.0,0.0,0.0,0.04814288837902735,0.1687211721506295,-0.010029337643620018
2023-02-10,-0.0058620060821391595,1.0358927785890386,0.0,0.0,0.0,0.0,0.048108011681902665,0.16416429818104053,-0.015832551687492535
2023-02-17,-0.022690887050334174,1.012387452553818,0.0,0.0,0.0,0.0,0.04718187840962485,0.16798489332515137,-0.03816418409576716
2023-02-24,0.02696683359629848,1.0396883365218172,0.0,0.0,0.0,0.0,0.04612870704519416,0.1667295995909799,-0.012226517701317774
2023-03-03,-0.04352750699284058,0.9944332951834891,0.0,0.0,0.0,0.0,0.04081019045057051,0.15607230972316175,-0.05522183485941612
2023-03-10,0.01702544436707165,1.0113639639273992,0.0,0.0,0.0,0.0,0.04227073350802365,0.1491075649063814,-0.0391365667695911
2023-03-17,0.021692439907962102,1.0333029159399727,0.0,0.0,0.0,0.0,0.03933533120430032,0.1492108079325761,-0.018293094484482353
2023-03-24,0.04200898858048485,1.0767109263358767,0.0,0.0,0.0,0.0,0.04204291534145381,0.1537480995962393,0.0
2023-03-31,-0.016318837311573353,1.0591402558974081,0.0,0.0,0.0,0.0,0.04051950837528618,0.14984086002351296,-0.016318837311573353
2023-04-07,-0.03308227454529633,1.0241014871698346,0.05067864835177316,0.0,0.0002533932417588658,0.03998986427032964,0.045234049441330366,0.1749936234230395,-0.048861247600668234
2023-04-14,-0.005637690111834015,1.0183279203421027,0.0,0.0,0.0,0.0,0.0486937934653295,0.17572625050609933,-0.05422347314005205
2023-04-21,0.00037159059715641263,1.0187063214221237,0.0,0.0,0.0,0.0,0.04267739673863294,0.16037893362061906,-0.053872031475659665
2023-04-28,-0.00021724419483926116,1.0184850133875487,0.0,0.0,0.0,0.0,0.0483708300978163,0.15774329948102653,-0.05407757228439658
2023-05-05,-0.0006004597610995699,1.0178734541197265,0.0,0.0,0.0,0.0,0.05515071984781394,0.1637220054869791,-0.054645560639361435
2023-05-12,0.028969900334602006,1.0473611466388122,0.0,0.0,0.0,0.0,0.05657121868021591,0.162052788259699,-0.027258736750210066
2023-05-19,0.02759949583680088,1.0762677862450971,0.0,0.0,0.0,0.0,0.05569147152301905,0.15933661861051132,-0.000411568304863108
2023-05-26,0.019479993713476196,1.0972334759551685,0.0,0.0,0.0,0.0,0.05791692928099625,0.1649759186255951,0.0
2023-06-02,-0.0047326788162442845,1.0920406223270414,0.0,0.0,0.0,0.0,0.05634234096297872,0.16331337629925602,-0.0047326788162442845
2023-06-09,0.03591932855637303,1.1312659882373124,0.0,0.0,0.0,0.0,0.0544569846758481,0.16056165980277412,0.0
2023-06-16,-0.031463417843384356,1.0956724937573927,0.0,0.0,0.0,0.0,0.05500463544582743,0.15394270280648653,-0.031463417843384356
2023-06-23,0.03240774725137152,1.1311807710053623,0.0,0.0,0.0,0.0,0.05595698806432528,0.15727477262184905,-7.532908514551462e-05
2023-06-30,-0.00982808329308138,1.1200634321683896,0.0,0.0,0.0,0.0,0.05630560154692547,0.16071762386830182,-0.009902672037703675
2023-07-07,0.03187438287839228,1.155764762853411,0.19999999999999993,0.0,0.0009999999999999996,0.0,0.042577112907391,0.20111513903393155,0.0
2023-07-14,-0.008740630877139943,1.145662649680504,0.0,0.0,0.0,0.0,0.041825067795780504,0.19750997169461815,-0.008740630877139943
2023-07-21,0.014873701916991333,1.1627028944292823,0.0,0.0,0.0,0.0,0.04324940850658546,0.19695004540303385,0.0
2023-07-28,-0.03167916855106534,1.1258694334618455,0.0,0.0,0.0,0.0,0.04426055511718478,0.19871517630083918,-0.03167916855106534
2023-08-04,-0.020251165492487955,1.103069265241876,0.0,0.0,0.0,0.0,0.049508166361921485,0.19831505309792513,-0.05128879395856123
2023-08-11,-0.02480397429667247,1.0757087635393672,0.0,0.0,0.0,0.0,0.04876679094081853,0.19184107240842763,-0.07482060232817822
2023-08-18,0.016657378944017642,1.0936272520470431,0.0,0.0,0.0,0.0,0.04780258776841038,0.18955041575691123,-0.05940953850996067
2023-08-25,0.03663273906110609,1.1336898138013969,0.0,0.0,0.0,0.0,0.04627267859876936,0.1880725002188666,-0.024953133570830732
2023-09-01,-0.020558967802319472,1.1103823214216364,0.0,0.0,0.0,0.0,0.050243133153431416,0.18619056378367324,-0.04499909070350061
2023-09-08,-0.013273655433624243,1.0956434890874978,0.0,0.0,0.0,0.0,0.05149966157716306,0.1885324649316096,-0.057675443712300156
2023-09-15,-0.02662402293766497,1.066473051702529,0.0,0.0,0.0,0.0,0.05349381453523965,0.18656663749592414,-0.08276391431362884
2023-09-22,-0.000903502853849103,1.0655094902567626,0.0,0.0,0.0,0.0,0.052230072300266786,0.18993822935865065,-0.08359263973469988
