cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision,last_recent_decision,recent_decision_rows,symbol_count
0001571283,"REXFORD INDUSTRIAL REALTY, INC.",finance_insurance_real_estate,0001571283-26-000006,2026-02-12 00:00:00+00:00,REXR|REXR-PB|REXR-PC,xbrl_symbol_recovered,rexr-20251231.htm,c296dab250715a99a088c2b5f9b99a18a42c79869096c5adf714c15b2e400dd9,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001571776,CHERRY HILL MORTGAGE INVESTMENT CORP,finance_insurance_real_estate,0001140361-26-008094,2026-03-06 00:00:00+00:00,CHMI|CHMI-PRA|CHMI-PRB,xbrl_symbol_recovered,ef20060666_10k.htm,fba67d095d778adad42c596a101941fe2f9f67d6265a2a889bf26f214c13e17a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,11,3
0001574085,BRAEMAR HOTELS & RESORTS INC.,finance_insurance_real_estate,0001574085-26-000038,2026-03-13 00:00:00+00:00,BHR|BHR-PB|BHR-PD,xbrl_symbol_recovered,bhr-20251231.htm,fa5c491b624608bba841c7e0213da6a665b93248a42b20800e1ae9143a6fa806,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001587987,"NEWTEKONE, INC.",finance_insurance_real_estate,0001628280-26-016503,2026-03-11 00:00:00+00:00,NEWT|NEWTI|NEWTG|NEWTH|NEWTO|NEWTP,xbrl_symbol_recovered,newt-20251231.htm,f45b1d8313e506473fb401659be80c160141a63e3895ab94426a3b0d632e919e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,6
0001593222,"CITY OFFICE REIT, INC.",finance_insurance_real_estate,0001193125-25-270904,2025-11-08 00:00:00+00:00,CIO|CIO.PRA,xbrl_symbol_recovered,cio-20250930.htm,1fbe63d594ccf5b2a418ef5426336cbe27774992b27db50f12cadbcce280174c,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001593538,NAVIENT CORP,finance_insurance_real_estate,0001193125-26-076753,2026-02-27 00:00:00+00:00,NAVI|JSM|NONE,xbrl_symbol_recovered,navi-20251231.htm,989aba3ffab1a07e797559cb50f17dbfe4f7e0cf9a4a8fce06207c2af7b70de4,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001601712,SYNCHRONY FINANCIAL,finance_insurance_real_estate,0001601712-26-000006,2026-02-07 00:00:00+00:00,SYF|SYFPRA|SYFPRB,xbrl_symbol_recovered,syf-20251231.htm,b89ff3ae55b1ff914f4c9027e0488c01a66ea1f71e1a040b7578c1bf2e57dded,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001615346,LANDMARK INFRASTRUCTURE PARTNERS LP,finance_insurance_real_estate,0001564590-21-054749,2021-11-06 00:00:00+00:00,LMRK|LMRKP|LMRKO|LMRKN,xbrl_symbol_recovered,lmrk-10q_20210930.htm,a9c4d56e0aefa3e746cf6be9b23a3822bf522b36c0d39d3a69a7ce63460a3201,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,4
0001628063,SERITAGE GROWTH PROPERTIES,finance_insurance_real_estate,0000950170-24-125603,2024-11-13 00:00:00+00:00,SRG|SRG-PA,xbrl_symbol_recovered,srg-20240930.htm,0d149a622b35ee401bbabc74e87ce76c55d6767e95a407a40b10a44d3bdb30c5,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,2
0001629019,MERCHANTS BANCORP,finance_insurance_real_estate,0001104659-26-021549,2026-02-28 00:00:00+00:00,MBIN|MBINN|MBINM|MBINL,xbrl_symbol_recovered,mbin-20251231x10k.htm,eb8979c4b9e756b2a356850f6545c7db23ea98f2e7ca3001bcde364f6dd1fcc4,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,4
0001652362,"INFRASTRUCTURE & ENERGY ALTERNATIVES, INC.",finance_insurance_real_estate,0001652362-22-000109,2022-08-05 00:00:00+00:00,IEA|IEAWW,xbrl_symbol_recovered,iea-20220630.htm,61e803f539c51e9b5d035b8ce29d8d0bf8b46287a708191d3cc5c80dbddf77ec,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,2
0001677576,INNOVATIVE INDUSTRIAL PROPERTIES INC,finance_insurance_real_estate,0001677576-26-000001,2026-02-25 00:00:00+00:00,IIPR|IIPR-PA,xbrl_symbol_recovered,iipr-20251231.htm,8bbf9be03567c7e1f09983793ee88b2ebf92258a3347d04fed6abba612167542,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001679688,"DIGITALBRIDGE GROUP, INC.",finance_insurance_real_estate,0001679688-26-000021,2026-02-27 00:00:00+00:00,DBRG|DBRG.PRH|DBRG.PRI|DBRG.PRJ,xbrl_symbol_recovered,dbrg-20251231.htm,a843c06ec452e86ce37b33151ab89d63a5063f5b77d2a9178327a88a4b52b980,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,4
0001685040,"BRIGHTHOUSE FINANCIAL, INC.",finance_insurance_real_estate,0001685040-26-000011,2026-02-25 00:00:00+00:00,BHF|BHFAP|BHFAO|BHFAN|BHFAM|BHFAL,xbrl_symbol_recovered,bhf-20251231.htm,66865f6eb1c6e8d1d1d744024102e0461d1f16ea785063e3f9e3848709d665f9,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,6
0001693577,"MAINSTREET BANCSHARES, INC.",finance_insurance_real_estate,0001437749-26-008073,2026-03-14 00:00:00+00:00,MNSB|MNSBP,xbrl_symbol_recovered,main20251231_10k.htm,30a65d4f928799ffb8533347e9c9c9b42905a66f95840eea670741646b0943ec,2025-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,5,2
0001703644,GRANITE POINT MORTGAGE TRUST INC.,finance_insurance_real_estate,0001703644-26-000012,2026-03-03 00:00:00+00:00,GPMT|GPMTPRA,xbrl_symbol_recovered,gpmt-20251231.htm,b9883089c2942701f824161d6fab084ca5ca08c963c12c190eff2d23686b3d90,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001722438,"DOMA HOLDINGS, INC.",finance_insurance_real_estate,0001437749-23-031308,2023-11-10 00:00:00+00:00,DOMA|DOMAW,xbrl_symbol_recovered,doma20230930_10q.htm,8dcba8bb405b65582d76b7cb0f70f307e567fe5ebb4285edd32c218a38418106,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2
0001766478,"ANGEL OAK MORTGAGE REIT, INC.",finance_insurance_real_estate,0001766478-24-000108,2024-11-08 00:00:00+00:00,AOMR|AOMN,xbrl_symbol_recovered,aomr-20240930.htm,b3b8743fa2cc00fa0a0da12e33c03a182d173972c8c58021ffef522d2d7496fb,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,2
0001801169,OPENDOOR TECHNOLOGIES INC.,finance_insurance_real_estate,0001801169-26-000010,2026-02-20 00:00:00+00:00,OPEN|OPENW|OPENL|OPENZ,xbrl_symbol_recovered,open-20251231.htm,11f37b7a4b056c6291096cd0ca01273faf959b193445d0abe48d3de05ddb844d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,4
0001811882,"PERSHING SQUARE TONTINE HOLDINGS, LTD.",finance_insurance_real_estate,0001193125-22-143641,2022-05-07 00:00:00+00:00,PSTH|PSTH.WS,xbrl_symbol_recovered,d317290d10q.htm,67f35818588cddd50862311d9dc41fe87b6851084b1d7ae77a774a8636eedac4,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,2
0001812667,CC NEUBERGER PRINCIPAL HOLDINGS II,finance_insurance_real_estate,0001410578-22-001212,2022-05-10 00:00:00+00:00,PRPB.U|PRPB,xbrl_symbol_recovered,prpb-20220331x10q.htm,08c3c4add9440be62b8a2ce50dfa608af84546c9b2212a9dc0095a17cf0ea894,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,2
0001818873,SOCIAL CAPITAL HEDOSOPHIA HOLDINGS CORP. VI,finance_insurance_real_estate,0001410578-22-002095,2022-08-09 00:00:00+00:00,IPOF.U|IPOF,xbrl_symbol_recovered,ipof-20220630x10q.htm,28838c18a79ab4913d29b9e39fc1c7e4c959f6d84a8453195ac0347bf7734c9e,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,2
0001819035,"METROMILE, INC.",finance_insurance_real_estate,0001628280-22-013584,2022-05-11 00:00:00+00:00,MILE|MILEW,xbrl_symbol_recovered,mile-20220331.htm,65baafb6cd58a3d141c28797f6981710521e913cf43451fc8230cd820cfe8405,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,2
0001820566,INSPIRATO INC,finance_insurance_real_estate,0001558370-23-018546,2023-11-10 00:00:00+00:00,ISPO|ISPOW,xbrl_symbol_recovered,ispo-20230930x10q.htm,a84c28edbbcc8d8d30ddd73f406dd2e8e3e37da84be1609919977ae3003848c6,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2
0001821850,SUNLIGHT FINANCIAL HOLDINGS INC.,finance_insurance_real_estate,0001821850-23-000064,2023-08-10 00:00:00+00:00,SUNL|SUNL.WS,xbrl_symbol_recovered,sunl-20230630.htm,f0b047abc18e9808050e5340e329979a0d10446e90b714a62bae8e920a465091,2023-07-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,6,2
0001823000,CONX CORP.,finance_insurance_real_estate,0001104659-23-116322,2023-11-10 00:00:00+00:00,CONXU|CONX|CONXW,xbrl_symbol_recovered,conxu-20230930x10q.htm,d7538f7f37e02d78afa097d0ddd286d6c1232bdad149c0fe7c327e892e709b55,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,3
0001828248,CHURCHILL CAPITAL CORP VII,finance_insurance_real_estate,0001410578-23-002315,2023-11-10 00:00:00+00:00,CVII.U|CVII,xbrl_symbol_recovered,cvii-20230930x10q.htm,dffcb233c4231dd48fb473910b2a3f81451e1b05b0844f927b6211a915459419,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2
0001829426,FAR PEAK ACQUISITION CORP,finance_insurance_real_estate,0001193125-23-030135,2023-02-10 00:00:00+00:00,FPAC.U|FPAC|FPAC.W,xbrl_symbol_recovered,d385912d10q.htm,839d0ce1687a5a42958e557f53fd300c64df330e63d81635d042dad51060ec9e,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,3
0001831359,JAWS MUSTANG ACQUISITION CORP,finance_insurance_real_estate,0001410578-23-001637,2023-08-10 00:00:00+00:00,JWSM.U|JWSM,xbrl_symbol_recovered,jwsm-20230630x10q.htm,1335edc1ee3a7082988598ab4e040c6d4a19800d64631003d408b3ecb8431a8c,2023-04-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,7,2
0001835856,BETTER HOME & FINANCE HOLDING CO,finance_insurance_real_estate,0001628280-26-017747,2026-03-14 00:00:00+00:00,BETR|BETRW,xbrl_symbol_recovered,aurcu-20251231.htm,16c045fb6b59b305c2af20bb6eb50ff55e39d132339c54a3fb2342e8c5333928,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,2
0001839341,"CORE SCIENTIFIC, INC./TX",finance_insurance_real_estate,0001628280-26-013305,2026-03-03 00:00:00+00:00,CORZ|CORZW|CORZZ,xbrl_symbol_recovered,core-20251231.htm,6e82a29fd6e902f7a0ee6e7132f35630175ff065aae0773e5260fdff2613f386,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,12,3
0001841408,DAVE INC./DE,finance_insurance_real_estate,0001193125-26-085370,2026-03-03 00:00:00+00:00,DAVE|DAVEW,xbrl_symbol_recovered,dave-20251231.htm,cb5a30c30373f524e75a9af945b6744bed3ef1b6889654ebf8d9859c21be5d3a,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,2
0001858681,"APOLLO GLOBAL MANAGEMENT, INC.",finance_insurance_real_estate,0001858681-26-000013,2026-02-26 00:00:00+00:00,APO|APO.PRA|APOS,xbrl_symbol_recovered,apo-20251231.htm,389943ddd07da957c60c2259ea020d34ef2f7e810e5a37919404a9d9bc7694d9,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,3
0001880661,TPG INC.,finance_insurance_real_estate,0001880661-26-000011,2026-02-18 00:00:00+00:00,TPG|TPGXL,xbrl_symbol_recovered,tpg-20251231.htm,04b517a8d6c783a85c76f0c58b7a360b858ce9526df54f7411431981a0bc82d5,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2
0001883085,PAGAYA TECHNOLOGIES LTD.,finance_insurance_real_estate,0001883085-26-000018,2026-03-03 00:00:00+00:00,PGY|PGYWW,xbrl_symbol_recovered,pgy-20251231.htm,2b7753dc2c822a4ccf44b32f2ecbc29f7721632b8d6b15ab0477fc5fb3fca400,2024-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,8,2
0001889539,"COREBRIDGE FINANCIAL, INC.",finance_insurance_real_estate,0001889539-26-000022,2026-02-12 00:00:00+00:00,CRBG|CRBD,xbrl_symbol_recovered,crbg-20251231.htm,f7ad50edc562032c5d4c595385163ceb36905d8e7c6ca32a4cdcff648074d4dd,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2
0001893325,SCREAMING EAGLE ACQUISITION CORP.,finance_insurance_real_estate,0001193125-24-134310,2024-05-09 00:00:00+00:00,SCRMU|SCRM|SCRMW,xbrl_symbol_recovered,d821567d10q.htm,cf67e076b3d78ac878d8d3169b9fb7b016d71d354aa818d7c72b95e7bcbfe38f,2023-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,10,3
0001934850,"F&G ANNUITIES & LIFE, INC.",finance_insurance_real_estate,0001934850-26-000026,2026-02-27 00:00:00+00:00,FG|FGN|FGSN,xbrl_symbol_recovered,fg-20251231.htm,747fbe395beb9bc972a7f5b5ab48640e4ae53d5206c8d98172a7db52fddd36fe,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,3
0000012927,BOEING CO,manufacturing,0001628280-26-004357,2026-01-31 00:00:00+00:00,BA|BA-PRA,xbrl_symbol_recovered,ba-20251231.htm,5e6dd009813c7851c73c30eb8a1117eab36e86a8c64bde61ad3af5444b052501,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000014272,BRISTOL MYERS SQUIBB CO,manufacturing,0000014272-26-000004,2026-02-12 00:00:00+00:00,BMY|BMY35,xbrl_symbol_recovered,bmy-20251231.htm,9a8a28cc437f4ea24fb13b8dd963163a9e292cd4fcb5b8a09968ae00531c6679,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000095552,SUPERIOR INDUSTRIES INTERNATIONAL INC,manufacturing,0001193125-25-326801,2025-12-20 00:00:00+00:00,,no_explicit_symbol_tag,ssup-20250930.htm,fc939aa889088fe144d52ce63ac4828b683297d2417ef34921311772bc893280,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,0
0000883902,"CORNERSTONE BUILDING BRANDS, INC.",manufacturing,0000883902-23-000033,2023-11-04 00:00:00+00:00,,no_explicit_symbol_tag,cnr-20230930.htm,06fa3299f9517418f825f6c29d0be6b7151bc3a3897c4ba0204b9f0b7c9e872a,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,0
0001499785,TENGJUN BIOTECHNOLOGY CORP.,manufacturing,0001213900-23-039845,2023-05-16 00:00:00+00:00,,no_explicit_symbol_tag,f10q0323_tengjunbio.htm,415f17064fb7a008c9d6254eba7893f4b9ecdf15f597364238c82678ca19f7d9,2023-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,5,0
0001567892,MALLINCKRODT PLC,manufacturing,0001567892-23-000041,2023-11-08 00:00:00+00:00,,no_explicit_symbol_tag,mnk-20230929.htm,e42bd89cccabe0f45a117f8ccab3e166991d081ff3eeb302517c396f5a3dfa0b,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,0
0001593034,ENDO INTERNATIONAL PLC,manufacturing,0001593034-23-000007,2023-03-07 00:00:00+00:00,,no_explicit_symbol_tag,endp-20221231.htm,9f7db18fe89dfad3509848f3d6b1cd85c34058f41231f3449608a6d9a63b6ad6,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,0
0001804591,23ANDME HOLDING CO.,manufacturing,0001628280-25-037443,2025-08-05 00:00:00+00:00,,no_explicit_symbol_tag,me-20250630.htm,5cc50d8f50d9bc3755f731bbcb294a97b8f82d91667f247d4489b6c55ab62dce,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,0
0001820630,PROTERRA INC,manufacturing,0001628280-23-036893,2023-11-07 00:00:00+00:00,,no_explicit_symbol_tag,ptra-20230930.htm,e5433e76e389da31f289bc233ffc2399a62292d59a77a39c6ee99253c59c4673,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,0
0001909747,JUSHI HOLDINGS INC.,manufacturing,0001628280-25-048797,2025-11-05 00:00:00+00:00,,no_explicit_symbol_tag,jush-20250930.htm,7434bac9b2df68801160c998baee3d26547cb14367175c92c36deb6bdc9637d8,2024-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,8,0
0002021031,"TREASURE HOLDCO, INC.",manufacturing,0001140361-24-050278,2024-12-24 00:00:00+00:00,,no_explicit_symbol_tag,ef20040423_10k.htm,05049d8d864caac0e6ee7e1947975b96d16f5ea4d0502e8ca73bcaaede2a9dfa,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,5,0
0000014693,BROWN FORMAN CORP,manufacturing,0000014693-26-000010,2026-03-05 00:00:00+00:00,BFA|BFB|BF26|BF28,xbrl_symbol_recovered,bfb-20260131.htm,16a81acb8c523fa0da50bedc7cdc4f099263ed87031e09a46226b79d77e929e5,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,4
0000014930,BRUNSWICK CORP,manufacturing,0000014930-26-000027,2026-02-14 00:00:00+00:00,BC|BC-C,xbrl_symbol_recovered,bcorp-20251231.htm,ddcd4359a02c93820ae0426ef96fda15a052900a0f7d2e4e96ddd216c068f697,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000024545,MOLSON COORS BEVERAGE CO,manufacturing,0000024545-26-000006,2026-02-19 00:00:00+00:00,TAP.A|TAP,xbrl_symbol_recovered,tap-20251231.htm,09643640e14568de0e62d48ed58c8f3c19d8261ee02899d5e6a1ec5a83a1d35e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000037996,FORD MOTOR CO,manufacturing,0000037996-26-000015,2026-02-12 00:00:00+00:00,F|FPRB|FPRC|FPRD,xbrl_symbol_recovered,f-20251231.htm,3bbda349b5831cfb9a2686dbdb7d87614bcdbe2d195aa8ecd9b39215945361f9,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,4
0000043920,"GREIF, INC",manufacturing,0001628280-26-004414,2026-01-31 00:00:00+00:00,GEF|GEF-B,xbrl_symbol_recovered,gef-20251231.htm,6db9afeffd2e05ce72b70ea5723b24c02903a3f97e81f8c3a05c89b2c82dc6d4,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000046619,HEICO CORP,manufacturing,0000046619-26-000005,2026-02-28 00:00:00+00:00,HEI|HEI.A,xbrl_symbol_recovered,hei-20260131.htm,0dcb6cf406eb055f6dccd1cdb4d013bb11b76482f5c660fefab9a82b326fa4ee,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000063754,MCCORMICK & CO INC,manufacturing,0000063754-26-000192,2026-04-01 00:00:00+00:00,MKC.V|MKC,xbrl_symbol_recovered,mkc-20260228.htm,bce97e2f569bbcb93f96e701b58387ff2e04e44158fd74cc72302433a65df432,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000067887,MOOG INC.,manufacturing,0001628280-26-004327,2026-01-31 00:00:00+00:00,MOG.A|MOG.B,xbrl_symbol_recovered,mog-20260103.htm,075fe313ee533790b8d8ddc3115ca43109ddb786898f19204c592fa67758aa59,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000088948,SENECA FOODS CORP,manufacturing,0001437749-26-003202,2026-02-06 00:00:00+00:00,SENEA|SENEB,xbrl_symbol_recovered,senea20251227_10q.htm,060ed42e6a1f947e2677195a5c8a1651515dbde630584e132eaf7101abc04405,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000107140,"JOHN WILEY & SONS, INC.",manufacturing,0000107140-26-000012,2026-03-07 00:00:00+00:00,WLY|WLYB,xbrl_symbol_recovered,jwa-20260131.htm,f54cbb928f001d0ff7d007ce5198f94929dee8b6f2a7473eec09ff777411bd6a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0000351834,SUNOPTA INC.,manufacturing,0001062993-26-001270,2026-03-05 00:00:00+00:00,STKL|SOY,xbrl_symbol_recovered,form10k.htm,1822acfd63e7c6127cf050e79c5177f322cca001d010ca429d1c64b59ec4e98d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001015383,OUTDOOR HOLDING CO,manufacturing,0001193125-26-041880,2026-02-10 00:00:00+00:00,POWW|POWWP,xbrl_symbol_recovered,poww-20251231.htm,ea7c1527a36388fe4bb6a2ed559df5c8b56577eb3c69d60c194bc898ea17898d,2023-07-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,12,2
0001076930,NOVANTA INC,manufacturing,0001193125-26-064230,2026-02-24 00:00:00+00:00,NOVT|NOVTU,xbrl_symbol_recovered,novt-20251231.htm,342096782523f0f36bcfdc88e9f239e8abaff3d94f9f849a44587bb40975cf8a,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001336917,"UNDER ARMOUR, INC.",manufacturing,0001336917-26-000027,2026-02-07 00:00:00+00:00,UAA|UA,xbrl_symbol_recovered,ua-20251231.htm,0a0e602ce4a33cef5f4d9b118bd382b346074487ff405650343a3e74a47a51eb,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001452857,STEEL PARTNERS HOLDINGS L.P.,manufacturing,0001452857-25-000010,2025-03-12 00:00:00+00:00,SPLP|SPLP-PRA,xbrl_symbol_recovered,splp-20241231.htm,5ff5cf8f60cc1bd212661608cf8792f1e87c583b5b3db9abcc33e248481edf4d,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001564708,NEWS CORP,manufacturing,0001564708-26-000029,2026-02-07 00:00:00+00:00,NWSA|NWS,xbrl_symbol_recovered,nws-20251231.htm,5f72ccee57d9101a3c8fac3ce88d6660fac4d6b5f90e47f181e80c1798ff06a0,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001628171,"REVOLUTION MEDICINES, INC.",manufacturing,0001193125-26-071563,2026-02-26 00:00:00+00:00,RVMD|RVMDW,xbrl_symbol_recovered,rvmd-20251231.htm,24c754c1fa7f300ee918d429d8cee46e12e8563ce3f1bff56626ae3a63dada23,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001630805,"BABCOCK & WILCOX ENTERPRISES, INC.",manufacturing,0001630805-26-000018,2026-03-17 00:00:00+00:00,BW|BWNB,xbrl_symbol_recovered,bw-20251231.htm,ff7f4c6fb166368af81b74df66d0c7dad7ac0d5cce6022b55efbd5e53d16bd73,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2
0001753706,"WHOLE EARTH BRANDS, INC.",manufacturing,0001753706-24-000017,2024-08-02 00:00:00+00:00,FREE|FREEW,xbrl_symbol_recovered,free-20240630.htm,5e6ecd0ed1586074b2afbd040170a57b75bb98af7a0b097a17b2bb61eb04dbf2,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,2
0001802457,"ORIGIN MATERIALS, INC.",manufacturing,0001802457-23-000105,2023-11-10 00:00:00+00:00,ORGN|ORGNW,xbrl_symbol_recovered,orgn-20230930.htm,806ba4b9f0a990903e97fa8095ea632e7a63b031f862d8bd19e3a085a2d13d8c,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2
0001823652,"EVE HOLDING, INC.",manufacturing,0001554855-26-000300,2026-03-17 00:00:00+00:00,EVEX|EVEXW,xbrl_symbol_recovered,evex-20251231.htm,46acabc917794531bcd3b2679a9abb7bfb23620ae9b35301277910c976cd0ae8,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,2
0001829432,ARES ACQUISITION CORP,manufacturing,0001628280-23-037495,2023-11-09 00:00:00+00:00,AAC.U|AAC,xbrl_symbol_recovered,aac-20230930.htm,90961a04e346f11ff543acbff2d26c4d1160086a42e2418adc050d23b4ca3d10,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2
0001830033,"PURECYCLE TECHNOLOGIES, INC.",manufacturing,0001193125-26-076801,2026-02-27 00:00:00+00:00,PCT|PCTTW|PCTTU,xbrl_symbol_recovered,pct-20251231.htm,54447e55d22c0c52075c45844e68012cc250ff1e6103ff97fc91cb6d987d628f,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,3
0001834045,"VINTAGE WINE ESTATES, INC.",manufacturing,0000950170-23-020610,2023-05-11 00:00:00+00:00,VWE|VWEWW,xbrl_symbol_recovered,vwe-20221231.htm,7422680ded6dc70c9fbb25ac00ceef9cad41a50730a9457c8acd619d5a08c075,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,2
0001843724,"LANZATECH GLOBAL, INC.",manufacturing,0001628280-24-046524,2024-11-09 00:00:00+00:00,LNZA|LNZAW,xbrl_symbol_recovered,lnza-20240930.htm,a7ef5e774ee3523e9c4d49b6a3c4d3d5b811447a777f754f2338e199984b2712,2024-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,8,2
0001843762,"EQRX, INC.",manufacturing,0001558370-23-017760,2023-11-07 00:00:00+00:00,EQRX|EQRXW,xbrl_symbol_recovered,eqrx-20230930x10q.htm,48e34342d5b00685987ddd891fcf3c0a89b0901a026028cd8d46f993f38725db,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2
0001844862,"SOLID POWER, INC.",manufacturing,0001558370-23-018110,2023-11-09 00:00:00+00:00,SLDP|SLDPW,xbrl_symbol_recovered,sldp-20230930x10q.htm,243c14e61ad024ccc300db8ad3e5de7538158554edcb0a2e8808899656be5990,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,2
0001936258,NEWAMSTERDAM PHARMA CO N.V.,manufacturing,0001193125-26-056029,2026-02-19 00:00:00+00:00,NAMS|NAMSW,xbrl_symbol_recovered,nams-20251231.htm,01e16542d3535f54e73673d784df810f12de8862e95eec60e7e5726e965b8ca0,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,2
0001592058,PARTY CITY HOLDCO INC.,retail_trade,0000950170-24-037962,2024-03-29 00:00:00+00:00,,no_explicit_symbol_tag,ck0001592058-20221231.htm,ba4ee2ab64bde29faa4f6ad59800b6775ca6f37701227543bd0ae2af9e3f422c,2023-01-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,10,0
0001762359,"ACREAGE HOLDINGS, INC.",retail_trade,0001762359-23-000113,2023-11-15 00:00:00+00:00,,no_explicit_symbol_tag,acrg-20230930.htm,8956c050059b700485a56771e157d4b3d87473ffe13fcfffe63eac4022219c05,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,0
